product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,revenue,lag_price_diff,lag_price_pct_change,cost_60pct,cost_70pct,cost_80pct,profit_60pct,profit_70pct,profit_80pct,datetime
computers6,computers_accessories,01-04-2018,35,5246.5,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,4,2018,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,149.9,5246.5,0,0,89.94,104.93,119.92,2098.6,1573.95,1049.3,Apr-18
computers6,computers_accessories,01-05-2018,52,7794.8,18.94307692,149.9,48,894,1,533,4.3,78,23,8,3,5,2018,18.97810219,4840,119,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,149.9,7794.8,0,0,89.94,104.93,119.92,3117.92,2338.44,1558.96,May-18
computers6,computers_accessories,01-06-2018,27,4047.3,27.62666667,149.9,48,894,1,533,4.3,66,21,9,0,6,2018,9.854014599,4840,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,149.9,4047.3,0,0,89.94,104.93,119.92,1618.92,1214.19,809.46,Jun-18
computers6,computers_accessories,01-07-2018,13,1948.7,33.57153846,149.9,48,894,1,533,4.3,43,22,9,1,7,2018,4.744525547,4840,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,149.9,1948.7,0,0,89.94,104.93,119.92,779.48,584.61,389.74,Jul-18
computers6,computers_accessories,01-08-2018,5,749.5,24.76,149.9,48,894,1,533,4.3,18,23,8,1,8,2018,1.824817518,4840,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,149.9,749.5,0,0,89.94,104.93,119.92,299.8,224.85,149.9,Aug-18
health6,health_beauty,01-01-2018,3,185.97,24.05,61.99,50,1257,1,350,3.9,98,23,8,2,1,2018,2,2964,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,61.94,185.97,0.05,0.000807233,37.194,43.393,49.592,74.388,55.791,37.194,Jan-18
health6,health_beauty,01-03-2018,13,805.87,28.61461538,61.99,50,1257,1,350,3.9,169,22,9,1,3,2018,8.666666667,2964,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,61.94,805.87,0.05,0.000807233,37.194,43.393,49.592,322.348,241.761,161.174,Mar-18
health6,health_beauty,01-04-2018,15,974.85,25.346,64.99,50,1257,1,350,3.9,118,21,9,1,4,2018,10,2964,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,61.99,974.85,3,0.048394902,38.994,45.493,51.992,389.94,292.455,194.97,Apr-18
health6,health_beauty,01-05-2018,38,2469.62,24.77447368,64.99,50,1257,1,350,3.9,159,23,8,3,5,2018,25.33333333,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99,2469.62,0,0,38.994,45.493,51.992,987.848,740.886,493.924,May-18
health6,health_beauty,01-06-2018,26,1741.74,30.24153846,66.99,50,1257,1,350,3.9,131,21,9,0,6,2018,17.33333333,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99,1741.74,2,0.030773965,40.194,46.893,53.592,696.696,522.522,348.348,Jun-18
health6,health_beauty,01-07-2018,27,1808.73,25.90074074,66.99,50,1257,1,350,3.9,113,22,9,1,7,2018,18,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99,1808.73,0,0,40.194,46.893,53.592,723.492,542.619,361.746,Jul-18
health6,health_beauty,01-08-2018,28,1875.72,23.52821429,66.99,50,1257,1,350,3.9,127,23,8,1,8,2018,18.66666667,2964,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,66.99,1875.72,0,0,40.194,46.893,53.592,750.288,562.716,375.144,Aug-18
garden6,garden_tools,01-05-2017,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,5,2017,14.18617614,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,59.85,239.6,0.05,0.000835422,35.94,41.93,47.92,95.84,71.88,47.92,May-17
garden6,garden_tools,01-06-2017,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,6,2017,3.065774805,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9,59.9,0,0,35.94,41.93,47.92,23.96,17.97,11.98,Jun-17
garden6,garden_tools,01-07-2017,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,7,2017,3.978539576,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,838.6,0,0,35.94,41.93,47.92,335.44,251.58,167.72,Jul-17
garden6,garden_tools,01-08-2017,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,8,2017,8.507525084,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,2336.1,0,0,35.94,41.93,47.92,934.44,700.83,467.22,Aug-17
garden6,garden_tools,01-09-2017,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,9,2017,13.4057971,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,2216.3,0,0,35.94,41.93,47.92,886.52,664.89,443.26,Sep-17
garden6,garden_tools,01-10-2017,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,2336.1,0,0,35.94,41.93,47.92,934.44,700.83,467.22,Oct-17
garden6,garden_tools,01-11-2017,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,11,2017,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,4769.031944,-7.49305556,-0.125092747,31.44416666,36.68486111,41.92555555,1907.612778,1430.709583,953.8063888,Nov-17
garden6,garden_tools,01-12-2017,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444,2810.1,2.69305556,0.05138738,33.06,38.57,44.08,1124.04,843.03,562.02,Dec-17
garden6,garden_tools,01-01-2018,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1,598.8,-5.2,-0.094373866,29.94,34.93,39.92,239.52,179.64,119.76,Jan-18
garden6,garden_tools,01-02-2018,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,1971.26129,0.64516129,0.012929084,30.32709677,35.3816129,40.43612903,788.5045161,591.3783871,394.2522581,Feb-18
garden6,garden_tools,01-03-2018,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129,1670.9,3.35483871,0.066373093,32.34,37.73,43.12,668.36,501.27,334.18,Mar-18
garden6,garden_tools,01-04-2018,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,2479.4,0,0,32.34,37.73,43.12,991.76,743.82,495.88,Apr-18
garden6,garden_tools,01-05-2018,56,2982.4,10.75303571,53.41515152,56,348,2,1550,4.1,102,23,8,3,5,2018,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,2991.248485,-0.48484848,-0.008995334,32.04909091,37.39060606,42.73212122,1196.499394,897.3745455,598.249697,May-18
garden6,garden_tools,01-06-2018,12,598.8,19.89083333,49.9,56,348,2,1550,4.1,58,21,9,0,6,2018,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152,598.8,-3.51515152,-0.065808135,29.94,34.93,39.92,239.52,179.64,119.76,Jun-18
garden6,garden_tools,01-07-2018,6,299.46,28.37333333,49.91,56,348,2,1550,4.1,54,22,9,1,7,2018,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,299.46,0.01,0.000200401,29.946,34.937,39.928,119.784,89.838,59.892,Jul-18
garden6,garden_tools,01-08-2018,6,299.46,20.32833333,49.91,56,348,2,1550,4.1,46,23,8,1,8,2018,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91,299.46,0,0,29.946,34.937,39.928,119.784,89.838,59.892,Aug-18
health10,health_beauty,01-02-2018,21,994.04,10.20047619,47.35789474,40,409,1,1110,4.2,126,20,8,2,2,2018,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474,994.5157895,0.05,0.001056906,28.41473684,33.15052632,37.88631579,397.8063158,298.3547369,198.9031579,Feb-18
health10,health_beauty,01-03-2018,58,2809.65,12.56344828,48.45944444,40,409,1,1110,4.2,169,22,9,1,3,2018,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474,2810.647778,1.1015497,0.023260107,29.07566666,33.92161111,38.76755555,1124.259111,843.1943333,562.1295555,Mar-18
health10,health_beauty,01-04-2018,18,965.91,13.16055556,53.70176471,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444,966.6317648,5.24232027,0.108179537,32.22105883,37.5912353,42.96141177,386.6527059,289.9895294,193.326353,Apr-18
health10,health_beauty,01-05-2018,33,1723.08,10.63121212,52.06928571,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471,1718.286428,-1.632479,-0.030398982,31.24157143,36.4485,41.65542857,687.3145714,515.4859285,343.6572857,May-18
health10,health_beauty,01-06-2018,9,449.82,12.91,49.98,40,409,1,1110,4.2,131,21,9,0,6,2018,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571,449.82,-2.08928571,-0.040125108,29.988,34.986,39.984,179.928,134.946,89.964,Jun-18
health10,health_beauty,01-07-2018,5,257.56,14.368,51.512,40,409,1,1110,4.2,113,22,9,1,7,2018,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98,257.56,1.532,0.030652261,30.9072,36.0584,41.2096,103.024,77.268,51.512,Jul-18
health10,health_beauty,01-08-2018,11,557.85,9.312727273,50.71,40,409,1,1110,4.2,127,23,8,1,8,2018,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512,557.81,-0.802,-0.015569188,30.426,35.497,40.568,223.124,167.343,111.562,Aug-18
watches2,watches_gifts,01-06-2017,5,789.95,13.91,157.99,35,591,3,444,4,17,22,8,1,6,2017,4.072822823,4480,163,4.2,14.265,157.99,4,13.91,185,3.8,14.74,157.94,789.95,0.05,0.000316576,94.794,110.593,126.392,315.98,236.985,157.99,Jun-17
watches2,watches_gifts,01-07-2017,6,1016.95,14.95,171.792,35,591,3,444,4,29,21,10,1,7,2017,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4,14.95,197.383,3.8,16.606,157.99,1030.752,13.802,0.087359959,103.0752,120.2544,137.4336,412.3008,309.2256,206.1504,Jul-17
watches2,watches_gifts,01-08-2017,5,849.5,17.084,169.9,35,591,3,444,4,48,23,8,1,8,2017,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4,17.084,179.9,3.8,14.92666667,171.792,849.5,-1.892,-0.011013318,101.94,118.93,135.92,339.8,254.85,169.9,Aug-17
watches2,watches_gifts,01-09-2017,10,1604,17.856,160.4,35,591,3,444,4,54,21,9,1,9,2017,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4,17.856,164.57,3.8,19.528,169.9,1604,-9.5,-0.055915244,96.24,112.28,128.32,641.6,481.2,320.8,Sep-17
watches2,watches_gifts,01-10-2017,16,2391.6,18.505625,149.475,35,591,3,444,4,43,22,9,2,10,2017,21.62162162,4480,134.9,4.2,6.81,149.475,4,18.505625,232.49,3.8,14.2125,160.4,2391.6,-10.925,-0.068110973,89.685,104.6325,119.58,956.64,717.48,478.32,Oct-17
watches2,watches_gifts,01-11-2017,26,3660,19.17230769,140.56,35,591,3,444,4,91,22,8,4,11,2017,35.13513514,4480,133,4.2,19.91666667,108,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475,3654.56,-8.915,-0.059642081,84.336,98.392,112.448,1461.824,1096.368,730.912,Nov-17
watches2,watches_gifts,01-12-2017,6,894,17.00333333,149,35,591,3,444,4,73,21,10,1,12,2017,8.108108108,4480,149,4.2,19.1,108,4.2,16.65384615,185.96,3.8,18.686,140.56,894,8.44,0.060045532,89.4,104.3,119.2,357.6,268.2,178.8,Dec-17
watches2,watches_gifts,01-01-2018,8,1188,14.165,148.5,35,591,3,444,4,59,23,8,2,1,2018,11.11111111,4480,148.5,4,14.165,108,4.2,16.19636364,199,3.8,21.88,149,1188,-0.5,-0.003355705,89.1,103.95,118.8,475.2,356.4,237.6,Jan-18
watches2,watches_gifts,01-02-2018,14,2043.92,15.12928571,145.9942857,35,591,3,444,4,90,20,8,2,2,2018,19.44444444,4480,128.2416667,4.2,15.92666667,108,4.2,18.25363636,182,3.8,19.33,148.5,2043.92,-2.5057143,-0.016873497,87.59657142,102.196,116.7954286,817.5679999,613.1759999,408.784,Feb-18
watches2,watches_gifts,01-03-2018,9,1115.7,26.27222222,123.9666667,35,591,3,444,4,125,22,9,1,3,2018,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857,1115.7,-22.027619,-0.150880008,74.38000002,86.77666669,99.17333336,446.2800001,334.7100001,223.1400001,Mar-18
watches2,watches_gifts,01-04-2018,10,1191.9,21.229,119.19,35,591,3,444,4,178,21,9,1,4,2018,13.88888889,4480,105.648625,4.2,2.181647059,105,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667,1191.9,-4.7766667,-0.038531864,71.514,83.433,95.352,476.76,357.57,238.38,Apr-18
watches2,watches_gifts,01-05-2018,22,2598.9,14.71227273,118.1318182,35,591,3,444,4,260,23,8,3,5,2018,30.55555556,4480,103.7925234,4.2,0.095438596,105,4.2,11.3772973,132.53125,3.8,15.7621875,119.19,2598.9,-1.0581818,-0.008878109,70.87909092,82.69227274,94.50545456,1039.56,779.6700001,519.7800001,May-18
watches2,watches_gifts,01-06-2018,1,139.9,18.86,139.9,35,591,3,444,4,93,21,9,0,6,2018,4.072822823,4480,119,4.2,19.20666667,105,4.2,23.82357143,138.22,3.8,16.108,118.1318182,139.9,21.7681818,0.184270268,83.94,97.93,111.92,55.96,41.97,27.98,Jun-18
watches2,watches_gifts,01-07-2018,5,694.9,23.162,138.98,35,591,3,444,4,122,22,9,1,7,2018,7.526276276,4480,118.3636364,4.2,15.48,105,4.2,24.93875,155,3.8,16.47,139.9,694.9,-0.92,-0.006576126,83.388,97.286,111.184,277.96,208.47,138.98,Jul-18
watches2,watches_gifts,01-08-2018,3,414,23.52666667,138,35,591,3,444,4,61,23,8,1,8,2018,5.461711712,4480,112,4.2,13.44,105,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98,414,-0.98,-0.007051374,82.8,96.6,110.4,165.6,124.2,82.8,Aug-18
health1,health_beauty,01-08-2017,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94,254.97,0.05,0.000588651,50.994,59.493,67.992,101.988,76.491,50.994,Aug-17
health1,health_beauty,01-09-2017,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99,339.96,0,0,50.994,59.493,67.992,135.984,101.988,67.992,Sep-17
health1,health_beauty,01-10-2017,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99,254.97,0,0,50.994,59.493,67.992,101.988,76.491,50.994,Oct-17
health1,health_beauty,01-11-2017,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99,3059.64,0,0,50.994,59.493,67.992,1223.856,917.892,611.928,Nov-17
health1,health_beauty,01-12-2017,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,84.99,4249.5,0,0,50.994,59.493,67.992,1699.8,1274.85,849.9,Dec-17
health1,health_beauty,01-01-2018,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99,1104.87,0,0,50.994,59.493,67.992,441.948,331.461,220.974,Jan-18
health1,health_beauty,01-02-2018,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99,594.93,0,0,50.994,59.493,67.992,237.972,178.479,118.986,Feb-18
health1,health_beauty,01-03-2018,4,339.96,16.375,84.99,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99,339.96,0,0,50.994,59.493,67.992,135.984,101.988,67.992,Mar-18
health1,health_beauty,01-06-2018,2,169.98,22.08,84.99,49,1495,3,600,3.8,131,21,9,0,6,2018,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94,169.98,0.05,0.000588651,50.994,59.493,67.992,67.992,50.994,33.996,Jun-18
garden8,garden_tools,01-02-2017,1,179.99,33.54,179.99,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94,179.99,0.05,0.00027787,107.994,125.993,143.992,71.996,53.997,35.998,Feb-17
garden8,garden_tools,01-04-2017,3,539.97,36.64333333,179.99,33,2188,2,7650,4.2,17,20,10,2,4,2017,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.94,539.97,0.05,0.00027787,107.994,125.993,143.992,215.988,161.991,107.994,Apr-17
garden8,garden_tools,01-09-2017,2,359.98,26.88,179.99,33,2188,2,7650,4.2,115,21,9,1,9,2017,5,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94,359.98,0.05,0.00027787,107.994,125.993,143.992,143.992,107.994,71.996,Sep-17
garden8,garden_tools,01-10-2017,6,1079.94,36.75666667,179.99,33,2188,2,7650,4.2,146,22,9,2,10,2017,15,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,179.99,1079.94,0,0,107.994,125.993,143.992,431.976,323.982,215.988,Oct-17
garden8,garden_tools,01-11-2017,13,2339.87,43.14153846,179.99,33,2188,2,7650,4.2,339,22,8,4,11,2017,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99,2339.87,0,0,107.994,125.993,143.992,935.948,701.961,467.974,Nov-17
garden8,garden_tools,01-12-2017,15,2759.85,47.594,183.99,33,2188,2,7650,4.2,184,21,10,1,12,2017,37.5,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,179.99,2759.85,4,0.022223457,110.394,128.793,147.192,1103.94,827.955,551.97,Dec-17
garden8,garden_tools,01-01-2018,14,2629.96,38.53785714,187.8542857,33,2188,2,7650,4.2,137,23,8,2,1,2018,17.94871795,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,183.99,2629.96,3.8642857,0.021002694,112.7125714,131.498,150.2834286,1051.984,788.9879999,525.992,Jan-18
garden8,garden_tools,01-02-2018,12,2148,47.82583333,179,33,2188,2,7650,4.2,160,20,8,2,2,2018,8.942307692,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,187.8542857,2148,-8.8542857,-0.047133797,107.4,125.3,143.2,859.2,644.4,429.6,Feb-18
garden8,garden_tools,01-03-2018,13,2277,57.29846154,175.1538462,33,2188,2,7650,4.2,116,22,9,1,3,2018,16.66666667,8000,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,179,2277.000001,-3.8461538,-0.021486893,105.0923077,122.6076923,140.123077,910.8000002,683.1000002,455.4000001,Mar-18
garden8,garden_tools,01-04-2018,11,1969,28.63272727,179,33,2188,2,7650,4.2,111,21,9,1,4,2018,10.80128205,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,175.1538462,1969,3.8461538,0.021958717,107.4,125.3,143.2,787.6,590.7,393.8,Apr-18
garden8,garden_tools,01-05-2018,3,537,24.37,179,33,2188,2,7650,4.2,102,23,8,3,5,2018,3.846153846,8000,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,179,537,0,0,107.4,125.3,143.2,214.8,161.1,107.4,May-18
garden8,garden_tools,01-06-2018,10,1590,54.763,159,33,2188,2,7650,4.2,58,21,9,0,6,2018,12.82051282,8000,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,179,1590,-20,-0.111731844,95.4,111.3,127.2,636,477,318,Jun-18
garden8,garden_tools,01-07-2018,8,1112,48.62875,139,33,2188,2,7650,4.2,54,22,9,1,7,2018,10.25641026,8000,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,159,1112,-20,-0.125786164,83.4,97.3,111.2,444.8,333.6,222.4,Jul-18
garden8,garden_tools,01-08-2018,7,973,73.59,139,33,2188,2,7650,4.2,46,23,8,1,8,2018,8.974358974,8000,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,139,973,0,0,83.4,97.3,111.2,389.2,291.9,194.6,Aug-18
garden9,garden_tools,01-04-2017,3,179.7,18.39333333,59.9,58,340,2,1500,4,17,20,10,2,4,2017,7.139686298,19800,59.9,4,18.39333333,59.9,4,18.39333333,59.9,4,18.39333333,59.85,179.7,0.05,0.000835422,35.94,41.93,47.92,71.88,53.91,35.94,Apr-17
garden9,garden_tools,01-05-2017,7,419.3,15.79428571,59.9,58,340,2,1500,4,34,23,8,1,5,2017,7.089375555,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4,15.79428571,59.9,419.3,0,0,35.94,41.93,47.92,167.72,125.79,83.86,May-17
garden9,garden_tools,01-06-2017,4,239.6,16.6125,59.9,58,340,2,1500,4,26,22,8,1,6,2017,3.498076354,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4,16.6125,59.9,239.6,0,0,35.94,41.93,47.92,95.84,71.88,47.92,Jun-17
garden9,garden_tools,01-07-2017,19,1138.1,16.03052632,59.9,58,340,2,1500,4,74,21,10,1,7,2017,7.261023972,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,1138.1,0,0,35.94,41.93,47.92,455.24,341.43,227.62,Jul-17
garden9,garden_tools,01-08-2017,21,1257.9,18.83142857,59.9,58,340,2,1500,4,113,23,8,1,8,2017,7.074578278,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,1257.9,0,0,35.94,41.93,47.92,503.16,377.37,251.58,Aug-17
garden9,garden_tools,01-09-2017,23,1377.7,18.64347826,59.9,58,340,2,1500,4,115,21,9,1,9,2017,10.55045872,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,1377.7,0,0,35.94,41.93,47.92,551.08,413.31,275.54,Sep-17
garden9,garden_tools,01-10-2017,19,1138.1,17.73052632,59.9,58,340,2,1500,4,146,22,9,2,10,2017,8.71559633,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,1138.1,0,0,35.94,41.93,47.92,455.24,341.43,227.62,Oct-17
garden9,garden_tools,01-11-2017,82,4397.7,17.80780488,53.37910448,58,340,2,1500,4,339,22,8,4,11,2017,37.6146789,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,4377.086567,-6.52089552,-0.10886303,32.02746269,37.36537314,42.70328358,1750.834627,1313.12597,875.4173135,Nov-17
garden9,garden_tools,01-12-2017,40,2232.6,17.5175,55.77096774,58,340,2,1500,4,184,21,10,1,12,2017,18.34862385,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.37910448,2230.83871,2.39186326,0.044808981,33.46258064,39.03967742,44.61677419,892.3354838,669.2516129,446.1677419,Dec-17
garden9,garden_tools,01-01-2018,25,1247.5,17.7532,49.9,58,340,2,1500,4,137,23,8,2,1,2018,16.12903226,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.77096774,1247.5,-5.87096774,-0.105269246,29.94,34.93,39.92,499,374.25,249.5,Jan-18
garden9,garden_tools,01-02-2018,44,2247.6,16.28340909,51.025,58,340,2,1500,4,160,20,8,2,2,2018,28.38709677,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,2245.1,1.125,0.02254509,30.615,35.7175,40.82,898.04,673.53,449.02,Feb-18
garden9,garden_tools,01-03-2018,25,1347.5,19.2648,53.9,58,340,2,1500,4,116,22,9,1,3,2018,16.12903226,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.025,1347.5,2.875,0.056344929,32.34,37.73,43.12,539,404.25,269.5,Mar-18
garden9,garden_tools,01-04-2018,20,1078,20.563,53.9,58,340,2,1500,4,111,21,9,1,4,2018,7.139686298,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,1078,0,0,32.34,37.73,43.12,431.2,323.4,215.6,Apr-18
garden9,garden_tools,01-05-2018,17,888.3,14.38823529,52.56666667,58,340,2,1500,4,102,23,8,3,5,2018,7.089375555,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,893.6333334,-1.33333333,-0.024737168,31.54,36.79666667,42.05333334,357.4533334,268.09,178.7266667,May-18
garden9,garden_tools,01-06-2018,8,399.2,29.78625,49.9,58,340,2,1500,4,58,21,9,0,6,2018,3.498076354,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.56666667,399.2,-2.66666667,-0.050729233,29.94,34.93,39.92,159.68,119.76,79.84,Jun-18
